False,1.76720632927828,6.0268195036458,0.298693730588394,1.54277098017874
False,2.1373314406431,6.36541541147298,0.208834671838598,2.45050156090898
False,1.94801587283053,6.76922819077467,0.213122573454456,1.08096408475235
False,2.78835506354848,3.92519073161538,0.22580956831845,1.78100296984473
False,2.19894292447667,2.75919773395136,0.264673861285985,1.42874900830386
True,2.44813233029476,7.02428808413646,0.289258335805153,2.1826870689088
False,2.28943429947339,5.42331736670961,0.154114141992346,1.35839053818881
False,1.2649548995611,2.52707906534294,0.119744530795023,2.71195697212217
False,2.94728544631381,6.44261883522506,0.204745745707651,1.2770495788553
False,2.03195988714321,6.506248705092,0.279040424702242,1.54820028904276
